data,conta,tipo,categoria,valor,forma_pagamento,descricao
2024-12-02,Papaya,Entrada,Recebimento Clientes,40535,Boleto,Recebimento
2024-09-09,Zov,Saída,Folha de Pagamento,9032,Cartão,Pagamento
2024-12-08,Mdias,Entrada,Recebimento Clientes,35944,Dinheiro,Recebimento
2024-06-07,Mdias,Saída,Impostos,25773,Boleto,Pagamento
2024-04-05,Mdias,Entrada,Outros Recebimentos,30177,PIX,Recebimento
2024-09-11,Zov,Entrada,Recebimento Clientes,2344,Dinheiro,Recebimento
2024-07-28,Papaya,Saída,Impostos,19819,TED,Pagamento
2024-10-13,Mdias,Saída,Operacional,30803,Cartão,Pagamento
2024-09-28,Mdias,Saída,Operacional,22356,Cartão,Pagamento
2024-07-10,Zov,Entrada,Outros Recebimentos,27816,Dinheiro,Recebimento
2024-10-14,Papaya,Saída,Folha de Pagamento,586,PIX,Pagamento
2024-07-16,Papaya,Entrada,Antecipação,32033,Dinheiro,Recebimento
2024-02-22,Papaya,Entrada,Antecipação,18389,PIX,Recebimento
2024-10-14,Mdias,Entrada,Outros Recebimentos,47607,TED,Recebimento
2024-03-19,Mdias,Entrada,Antecipação,8065,PIX,Recebimento
2024-09-23,Zov,Saída,Impostos,29890,TED,Pagamento
2024-02-04,Mdias,Saída,Fornecedor,21859,TED,Pagamento
2024-05-03,Papaya,Entrada,Recebimento Clientes,48384,Cartão,Recebimento
2024-12-12,Mdias,Saída,Folha de Pagamento,28193,Cartão,Pagamento
2024-04-05,Mdias,Saída,Operacional,34160,Cartão,Pagamento
2024-07-19,Papaya,Saída,Fornecedor,8323,Cartão,Pagamento
2024-09-17,Zov,Entrada,Outros Recebimentos,2937,Cartão,Recebimento
2024-04-09,Zov,Saída,Fornecedor,17659,Dinheiro,Pagamento
2024-07-25,Papaya,Entrada,Outros Recebimentos,49919,Dinheiro,Recebimento
2024-12-18,Mdias,Saída,Impostos,18238,Boleto,Pagamento
2024-04-21,Mdias,Entrada,Antecipação,48983,Cartão,Recebimento
2024-07-06,Zov,Saída,Fornecedor,3637,Dinheiro,Pagamento
2024-09-05,Papaya,Saída,Fornecedor,29668,TED,Pagamento
2024-12-21,Zov,Entrada,Outros Recebimentos,2571,Dinheiro,Recebimento
2024-09-25,Zov,Entrada,Antecipação,49267,Cartão,Recebimento
2024-06-03,Zov,Entrada,Antecipação,35325,Cartão,Recebimento
2024-06-02,Zov,Entrada,Recebimento Clientes,26566,Boleto,Recebimento
2024-12-22,Mdias,Entrada,Antecipação,4100,PIX,Recebimento
2024-10-16,Mdias,Entrada,Recebimento Clientes,7189,Cartão,Recebimento
2024-08-23,Papaya,Entrada,Antecipação,22670,Cartão,Recebimento
2024-03-19,Papaya,Entrada,Outros Recebimentos,9973,Dinheiro,Recebimento
2024-10-01,Papaya,Entrada,Recebimento Clientes,36626,Cartão,Recebimento
2024-10-07,Mdias,Entrada,Recebimento Clientes,24659,TED,Recebimento
2024-01-28,Zov,Saída,Fornecedor,39167,Cartão,Pagamento
2024-09-06,Zov,Saída,Operacional,3092,Dinheiro,Pagamento
2024-11-16,Papaya,Saída,Marketing,16025,TED,Pagamento
2024-05-26,Zov,Saída,Fornecedor,1029,TED,Pagamento
2024-03-27,Zov,Entrada,Antecipação,38188,Boleto,Recebimento
2024-06-10,Zov,Saída,Operacional,9878,TED,Pagamento
2024-07-16,Zov,Saída,Impostos,30258,TED,Pagamento
2024-06-02,Zov,Saída,Folha de Pagamento,29894,Cartão,Pagamento
2024-09-15,Papaya,Saída,Operacional,4111,TED,Pagamento
2024-08-05,Papaya,Saída,Folha de Pagamento,32305,Dinheiro,Pagamento
2024-01-14,Mdias,Saída,Impostos,19618,TED,Pagamento
2024-04-13,Mdias,Entrada,Antecipação,13140,Boleto,Recebimento
2024-04-04,Zov,Entrada,Outros Recebimentos,36834,TED,Recebimento
2024-02-11,Mdias,Saída,Fornecedor,11929,TED,Pagamento
2024-04-27,Papaya,Saída,Operacional,33958,Dinheiro,Pagamento
2024-09-28,Papaya,Entrada,Recebimento Clientes,32772,PIX,Recebimento
2024-11-14,Mdias,Saída,Fornecedor,6280,PIX,Pagamento
2024-04-19,Zov,Saída,Folha de Pagamento,24020,Boleto,Pagamento
2024-04-09,Papaya,Saída,Fornecedor,8673,TED,Pagamento
2024-11-14,Mdias,Saída,Fornecedor,25750,PIX,Pagamento
2024-08-20,Zov,Saída,Fornecedor,6683,PIX,Pagamento
2024-10-17,Papaya,Saída,Fornecedor,37895,Cartão,Pagamento
2024-04-08,Papaya,Entrada,Antecipação,15580,Dinheiro,Recebimento
2024-09-09,Zov,Entrada,Outros Recebimentos,11557,Dinheiro,Recebimento
2024-09-25,Mdias,Saída,Folha de Pagamento,9051,Boleto,Pagamento
2024-12-06,Zov,Entrada,Outros Recebimentos,44771,PIX,Recebimento
2024-03-18,Zov,Entrada,Antecipação,38415,Boleto,Recebimento
2024-05-06,Mdias,Saída,Impostos,12552,Cartão,Pagamento
2024-02-03,Papaya,Saída,Folha de Pagamento,24191,TED,Pagamento
2024-10-28,Mdias,Saída,Marketing,14161,Dinheiro,Pagamento
2024-10-23,Mdias,Entrada,Antecipação,9981,Boleto,Recebimento
2024-02-06,Mdias,Saída,Marketing,2721,PIX,Pagamento
2024-01-24,Mdias,Entrada,Antecipação,23410,PIX,Recebimento
2024-12-16,Mdias,Entrada,Recebimento Clientes,4241,Dinheiro,Recebimento
2024-05-03,Papaya,Entrada,Outros Recebimentos,48903,Dinheiro,Recebimento
2024-11-14,Mdias,Saída,Fornecedor,39180,TED,Pagamento
2024-07-26,Papaya,Entrada,Outros Recebimentos,15827,Boleto,Recebimento
2024-03-15,Zov,Entrada,Antecipação,8947,Dinheiro,Recebimento
2024-09-28,Papaya,Entrada,Antecipação,16227,TED,Recebimento
2024-12-24,Zov,Entrada,Outros Recebimentos,42658,TED,Recebimento
2024-09-14,Papaya,Saída,Fornecedor,19271,PIX,Pagamento
2024-10-18,Papaya,Entrada,Outros Recebimentos,24799,Cartão,Recebimento
2024-06-01,Mdias,Entrada,Outros Recebimentos,24270,Dinheiro,Recebimento
2024-11-21,Zov,Saída,Impostos,8648,TED,Pagamento
2024-04-04,Zov,Saída,Folha de Pagamento,22831,PIX,Pagamento
2024-09-09,Zov,Entrada,Recebimento Clientes,3598,TED,Recebimento
2024-02-11,Papaya,Entrada,Antecipação,2348,Dinheiro,Recebimento
2024-06-10,Mdias,Saída,Marketing,36729,TED,Pagamento
2024-03-06,Papaya,Entrada,Antecipação,1420,Dinheiro,Recebimento
2024-05-07,Zov,Entrada,Antecipação,45513,PIX,Recebimento
2024-01-21,Zov,Entrada,Recebimento Clientes,34240,Boleto,Recebimento
2024-06-09,Papaya,Entrada,Recebimento Clientes,41270,PIX,Recebimento
2024-10-19,Mdias,Entrada,Recebimento Clientes,13104,Cartão,Recebimento
2024-01-28,Papaya,Entrada,Recebimento Clientes,37383,Cartão,Recebimento
2024-10-21,Zov,Saída,Folha de Pagamento,35674,Boleto,Pagamento
2024-10-11,Papaya,Entrada,Antecipação,45789,PIX,Recebimento
2024-03-12,Papaya,Saída,Marketing,40007,TED,Pagamento
2024-10-19,Mdias,Saída,Impostos,26197,Cartão,Pagamento
2024-05-08,Papaya,Saída,Fornecedor,19894,TED,Pagamento
2024-10-28,Mdias,Entrada,Recebimento Clientes,12238,Boleto,Recebimento
2024-02-16,Mdias,Entrada,Outros Recebimentos,39416,Cartão,Recebimento
2024-11-15,Mdias,Entrada,Antecipação,29918,Cartão,Recebimento
2024-05-28,Papaya,Entrada,Recebimento Clientes,49431,PIX,Recebimento
2024-11-24,Mdias,Entrada,Recebimento Clientes,24147,Dinheiro,Recebimento
2024-09-04,Mdias,Entrada,Antecipação,38909,Boleto,Recebimento
2024-10-07,Papaya,Entrada,Recebimento Clientes,13497,PIX,Recebimento
2024-11-21,Mdias,Saída,Marketing,38588,Boleto,Pagamento
2024-09-06,Papaya,Entrada,Outros Recebimentos,2273,PIX,Recebimento
2024-08-13,Papaya,Saída,Marketing,12014,Boleto,Pagamento
2024-01-08,Papaya,Saída,Marketing,35185,Cartão,Pagamento
2024-12-15,Zov,Entrada,Outros Recebimentos,14328,Dinheiro,Recebimento
2024-09-27,Mdias,Saída,Folha de Pagamento,1197,PIX,Pagamento
2024-12-26,Mdias,Saída,Impostos,32940,PIX,Pagamento
2024-10-10,Papaya,Entrada,Recebimento Clientes,34990,Dinheiro,Recebimento
2024-01-11,Zov,Entrada,Antecipação,31656,Cartão,Recebimento
2024-06-23,Papaya,Saída,Operacional,18585,Boleto,Pagamento
2024-04-04,Zov,Entrada,Recebimento Clientes,11950,TED,Recebimento
2024-01-10,Mdias,Entrada,Recebimento Clientes,23544,Boleto,Recebimento
2024-05-09,Mdias,Saída,Marketing,25197,Cartão,Pagamento
2024-12-19,Papaya,Entrada,Recebimento Clientes,28319,Boleto,Recebimento
2024-08-06,Zov,Entrada,Antecipação,33021,Cartão,Recebimento
2024-07-18,Papaya,Saída,Operacional,3809,Cartão,Pagamento
2024-06-28,Mdias,Entrada,Antecipação,38122,Cartão,Recebimento
2024-08-04,Papaya,Saída,Fornecedor,1011,Boleto,Pagamento
2024-06-06,Papaya,Entrada,Antecipação,8114,Cartão,Recebimento
2024-02-08,Zov,Entrada,Recebimento Clientes,8046,PIX,Recebimento
2024-08-07,Mdias,Saída,Impostos,24829,Boleto,Pagamento
2024-02-13,Mdias,Saída,Operacional,22598,TED,Pagamento
2024-01-24,Papaya,Saída,Operacional,3697,Boleto,Pagamento
2024-12-22,Mdias,Saída,Impostos,6103,Cartão,Pagamento
2024-07-27,Mdias,Saída,Folha de Pagamento,14300,TED,Pagamento
2024-12-13,Zov,Saída,Fornecedor,7649,Dinheiro,Pagamento
2024-02-15,Papaya,Entrada,Outros Recebimentos,46622,PIX,Recebimento
2024-08-04,Mdias,Saída,Impostos,21738,PIX,Pagamento
2024-12-10,Zov,Entrada,Outros Recebimentos,14321,PIX,Recebimento
2024-02-04,Zov,Entrada,Antecipação,47499,Dinheiro,Recebimento
2024-01-08,Mdias,Saída,Folha de Pagamento,32318,TED,Pagamento
2024-02-05,Zov,Saída,Marketing,40223,Cartão,Pagamento
2024-06-25,Mdias,Saída,Operacional,40090,Boleto,Pagamento
2024-01-11,Mdias,Entrada,Recebimento Clientes,5601,Dinheiro,Recebimento
2024-08-04,Zov,Entrada,Antecipação,8905,TED,Recebimento
2024-12-21,Zov,Entrada,Outros Recebimentos,22633,Cartão,Recebimento
2024-11-15,Zov,Entrada,Outros Recebimentos,28511,TED,Recebimento
2024-01-13,Zov,Saída,Folha de Pagamento,2848,Dinheiro,Pagamento
2024-12-06,Mdias,Saída,Fornecedor,9351,Dinheiro,Pagamento
2024-05-09,Zov,Entrada,Recebimento Clientes,35232,TED,Recebimento
2024-10-25,Zov,Saída,Operacional,19743,PIX,Pagamento
2024-11-09,Zov,Entrada,Recebimento Clientes,20269,Boleto,Recebimento
2024-08-21,Zov,Saída,Impostos,3252,Cartão,Pagamento
2024-06-09,Mdias,Entrada,Recebimento Clientes,46938,TED,Recebimento
2024-06-13,Papaya,Entrada,Recebimento Clientes,32315,Dinheiro,Recebimento
2024-04-14,Mdias,Saída,Folha de Pagamento,32694,PIX,Pagamento
2024-02-01,Zov,Entrada,Outros Recebimentos,37171,TED,Recebimento
2024-03-09,Zov,Entrada,Recebimento Clientes,11683,PIX,Recebimento
2024-03-06,Papaya,Entrada,Recebimento Clientes,15647,Boleto,Recebimento
2024-03-07,Mdias,Entrada,Antecipação,1478,Dinheiro,Recebimento
2024-04-24,Mdias,Entrada,Antecipação,24486,Boleto,Recebimento
2024-05-12,Mdias,Saída,Operacional,34042,TED,Pagamento
2024-04-23,Mdias,Entrada,Antecipação,1249,Dinheiro,Recebimento
2024-08-23,Papaya,Entrada,Antecipação,36498,PIX,Recebimento
2024-04-15,Mdias,Entrada,Outros Recebimentos,7523,TED,Recebimento
2024-06-20,Mdias,Saída,Fornecedor,4572,TED,Pagamento
2024-12-16,Papaya,Saída,Marketing,35311,Cartão,Pagamento
2024-03-21,Papaya,Entrada,Outros Recebimentos,9665,Boleto,Recebimento
2024-11-13,Mdias,Entrada,Outros Recebimentos,15184,Cartão,Recebimento
2024-07-08,Zov,Saída,Folha de Pagamento,38335,Cartão,Pagamento
2024-08-05,Mdias,Entrada,Outros Recebimentos,24150,Boleto,Recebimento
2024-08-16,Papaya,Entrada,Antecipação,10345,Cartão,Recebimento
2024-08-11,Papaya,Entrada,Recebimento Clientes,27096,Cartão,Recebimento
2024-06-19,Mdias,Saída,Fornecedor,22411,TED,Pagamento
2024-03-01,Papaya,Saída,Marketing,27018,Boleto,Pagamento
2024-08-18,Mdias,Saída,Operacional,13531,PIX,Pagamento
2024-07-01,Mdias,Saída,Fornecedor,8934,Dinheiro,Pagamento
2024-01-07,Papaya,Saída,Operacional,24891,PIX,Pagamento
2024-07-06,Zov,Entrada,Antecipação,40190,TED,Recebimento
2024-01-10,Zov,Entrada,Outros Recebimentos,38929,TED,Recebimento
2024-04-06,Mdias,Saída,Operacional,15863,TED,Pagamento
2024-05-11,Mdias,Entrada,Antecipação,9212,TED,Recebimento
2024-07-15,Zov,Saída,Marketing,3393,PIX,Pagamento
2024-06-15,Zov,Entrada,Antecipação,9824,PIX,Recebimento
2024-11-17,Mdias,Entrada,Outros Recebimentos,39289,Cartão,Recebimento
2024-09-21,Mdias,Entrada,Recebimento Clientes,2876,TED,Recebimento
2024-11-02,Mdias,Saída,Folha de Pagamento,13106,Boleto,Pagamento
2024-11-19,Zov,Saída,Operacional,16867,TED,Pagamento
2024-08-27,Mdias,Entrada,Outros Recebimentos,2169,PIX,Recebimento
2024-06-27,Zov,Entrada,Antecipação,13846,TED,Recebimento
2024-01-21,Mdias,Entrada,Antecipação,7509,PIX,Recebimento
2024-11-28,Zov,Entrada,Outros Recebimentos,43633,PIX,Recebimento
2024-10-21,Zov,Saída,Marketing,27580,Cartão,Pagamento
2024-05-14,Papaya,Entrada,Outros Recebimentos,6506,TED,Recebimento
2024-12-12,Mdias,Entrada,Recebimento Clientes,16473,Boleto,Recebimento
2024-11-18,Papaya,Saída,Fornecedor,38411,PIX,Pagamento
2024-07-03,Mdias,Saída,Marketing,15592,Dinheiro,Pagamento
2024-06-14,Zov,Entrada,Antecipação,33079,Dinheiro,Recebimento
2024-12-19,Mdias,Saída,Impostos,2511,TED,Pagamento
2024-07-22,Papaya,Entrada,Outros Recebimentos,1964,PIX,Recebimento
2024-01-21,Mdias,Saída,Operacional,19668,Dinheiro,Pagamento
2024-09-26,Zov,Saída,Operacional,29714,TED,Pagamento
2024-07-27,Papaya,Saída,Folha de Pagamento,6761,PIX,Pagamento
2024-02-01,Mdias,Entrada,Recebimento Clientes,25227,PIX,Recebimento
2024-02-11,Papaya,Entrada,Outros Recebimentos,1383,PIX,Recebimento
2024-11-11,Mdias,Saída,Folha de Pagamento,3429,Cartão,Pagamento
2024-10-23,Papaya,Entrada,Recebimento Clientes,26360,Boleto,Recebimento
2024-07-20,Mdias,Saída,Operacional,6155,TED,Pagamento
2024-10-23,Mdias,Entrada,Antecipação,27892,Boleto,Recebimento
2024-10-02,Mdias,Entrada,Recebimento Clientes,38668,Cartão,Recebimento
2024-07-21,Mdias,Saída,Operacional,12648,Dinheiro,Pagamento
2024-07-16,Papaya,Entrada,Antecipação,48217,TED,Recebimento
2024-11-25,Zov,Saída,Fornecedor,22960,PIX,Pagamento
2024-10-06,Zov,Entrada,Recebimento Clientes,10145,Cartão,Recebimento
2024-10-26,Mdias,Entrada,Antecipação,43651,Dinheiro,Recebimento
2024-04-13,Papaya,Saída,Fornecedor,30658,TED,Pagamento
2024-06-12,Papaya,Saída,Impostos,13946,PIX,Pagamento
2024-09-19,Zov,Entrada,Recebimento Clientes,27484,Cartão,Recebimento
2024-11-18,Mdias,Entrada,Recebimento Clientes,6434,Cartão,Recebimento
2024-06-19,Papaya,Saída,Folha de Pagamento,25421,Boleto,Pagamento
2024-11-28,Papaya,Entrada,Recebimento Clientes,20222,Boleto,Recebimento
2024-01-19,Papaya,Saída,Fornecedor,2980,Boleto,Pagamento
2024-02-28,Mdias,Entrada,Recebimento Clientes,2056,Cartão,Recebimento
2024-04-28,Papaya,Saída,Marketing,34483,TED,Pagamento
2024-12-13,Zov,Entrada,Outros Recebimentos,2244,Boleto,Recebimento
2024-04-18,Zov,Saída,Impostos,37333,Dinheiro,Pagamento
2024-02-25,Zov,Entrada,Antecipação,23484,Cartão,Recebimento
2024-06-04,Zov,Entrada,Antecipação,42049,Dinheiro,Recebimento
2024-08-14,Zov,Entrada,Outros Recebimentos,31080,TED,Recebimento
2024-03-26,Papaya,Entrada,Antecipação,14955,Dinheiro,Recebimento
2024-02-12,Zov,Entrada,Recebimento Clientes,17138,PIX,Recebimento
2024-02-04,Zov,Saída,Fornecedor,11623,PIX,Pagamento
2024-08-22,Zov,Entrada,Outros Recebimentos,21215,TED,Recebimento
2024-02-20,Papaya,Entrada,Antecipação,47112,Dinheiro,Recebimento
2024-08-23,Papaya,Saída,Impostos,5831,Boleto,Pagamento
2024-08-26,Zov,Saída,Impostos,24275,Boleto,Pagamento
2024-12-27,Zov,Saída,Impostos,15933,Cartão,Pagamento
2024-02-08,Papaya,Saída,Folha de Pagamento,25069,PIX,Pagamento
2024-07-01,Mdias,Entrada,Outros Recebimentos,2304,TED,Recebimento
2024-08-16,Papaya,Saída,Fornecedor,9865,Dinheiro,Pagamento
2024-06-16,Mdias,Saída,Folha de Pagamento,4454,Dinheiro,Pagamento
2024-05-20,Mdias,Entrada,Recebimento Clientes,45695,Boleto,Recebimento
2024-10-04,Papaya,Entrada,Antecipação,7475,PIX,Recebimento
2024-01-02,Zov,Saída,Impostos,18455,PIX,Pagamento
2024-12-17,Zov,Entrada,Antecipação,30436,Dinheiro,Recebimento
2024-08-08,Papaya,Saída,Folha de Pagamento,8523,PIX,Pagamento
2024-11-08,Papaya,Saída,Operacional,30800,Cartão,Pagamento
2024-07-22,Papaya,Saída,Impostos,32583,Boleto,Pagamento
2024-01-25,Zov,Saída,Impostos,4472,Dinheiro,Pagamento
2024-04-21,Papaya,Entrada,Outros Recebimentos,13921,TED,Recebimento
2024-10-03,Papaya,Saída,Folha de Pagamento,27488,Boleto,Pagamento
2024-01-08,Mdias,Entrada,Recebimento Clientes,11783,PIX,Recebimento
2024-06-26,Papaya,Saída,Marketing,29853,PIX,Pagamento
2024-03-22,Zov,Entrada,Outros Recebimentos,18700,Cartão,Recebimento
2024-06-18,Zov,Entrada,Recebimento Clientes,35292,Dinheiro,Recebimento
2024-03-04,Zov,Entrada,Outros Recebimentos,28921,TED,Recebimento
2024-06-06,Papaya,Entrada,Outros Recebimentos,32613,Boleto,Recebimento
2024-05-01,Papaya,Entrada,Antecipação,42825,Dinheiro,Recebimento
2024-10-27,Papaya,Entrada,Recebimento Clientes,4086,Dinheiro,Recebimento
2024-06-14,Zov,Entrada,Recebimento Clientes,47761,Boleto,Recebimento
2024-11-26,Zov,Saída,Operacional,8604,PIX,Pagamento
2024-04-18,Mdias,Saída,Marketing,37084,Cartão,Pagamento
2024-06-18,Papaya,Entrada,Recebimento Clientes,30680,Dinheiro,Recebimento
2024-02-06,Papaya,Saída,Impostos,11168,TED,Pagamento
2024-05-03,Zov,Entrada,Antecipação,17118,TED,Recebimento
2024-10-22,Papaya,Entrada,Antecipação,36750,PIX,Recebimento
2024-02-01,Zov,Entrada,Recebimento Clientes,20630,Cartão,Recebimento
2024-07-28,Zov,Entrada,Outros Recebimentos,40177,Boleto,Recebimento
2024-03-13,Papaya,Entrada,Antecipação,43638,Cartão,Recebimento
2024-10-19,Papaya,Entrada,Outros Recebimentos,6058,Boleto,Recebimento
2024-07-15,Zov,Saída,Folha de Pagamento,27148,TED,Pagamento
2024-01-10,Zov,Saída,Impostos,22899,Cartão,Pagamento
2024-03-27,Mdias,Saída,Marketing,26374,TED,Pagamento
2024-12-18,Mdias,Saída,Operacional,28002,Dinheiro,Pagamento
2024-10-09,Mdias,Saída,Marketing,1254,Dinheiro,Pagamento
2024-12-20,Papaya,Saída,Impostos,4927,Dinheiro,Pagamento
2024-04-25,Zov,Saída,Folha de Pagamento,36464,Boleto,Pagamento
2024-04-26,Papaya,Entrada,Recebimento Clientes,3394,TED,Recebimento
2024-07-14,Zov,Saída,Operacional,6229,TED,Pagamento
2024-05-27,Papaya,Saída,Folha de Pagamento,31925,PIX,Pagamento
2024-05-19,Papaya,Saída,Impostos,29407,PIX,Pagamento
2024-02-06,Papaya,Saída,Impostos,9800,PIX,Pagamento
2024-11-23,Mdias,Entrada,Recebimento Clientes,43210,Boleto,Recebimento
2024-10-23,Zov,Saída,Impostos,20181,Boleto,Pagamento
2024-08-11,Zov,Entrada,Recebimento Clientes,3845,Boleto,Recebimento
2024-01-28,Papaya,Entrada,Antecipação,39934,Boleto,Recebimento
2024-09-10,Mdias,Entrada,Recebimento Clientes,40878,TED,Recebimento
2024-04-10,Zov,Saída,Marketing,34017,Boleto,Pagamento
2024-04-15,Mdias,Entrada,Outros Recebimentos,22307,Cartão,Recebimento
2024-06-01,Papaya,Entrada,Outros Recebimentos,5927,Dinheiro,Recebimento
2024-05-07,Zov,Saída,Folha de Pagamento,20093,PIX,Pagamento
2024-01-22,Papaya,Entrada,Recebimento Clientes,45594,TED,Recebimento
2024-08-23,Zov,Saída,Marketing,5409,PIX,Pagamento
2024-03-03,Mdias,Entrada,Antecipação,42200,PIX,Recebimento
2024-11-22,Mdias,Saída,Operacional,8973,Dinheiro,Pagamento
2024-11-26,Zov,Entrada,Outros Recebimentos,4891,PIX,Recebimento
2024-05-03,Mdias,Saída,Operacional,32898,PIX,Pagamento
2024-08-27,Zov,Saída,Folha de Pagamento,17810,Cartão,Pagamento
2024-10-12,Papaya,Saída,Folha de Pagamento,6581,PIX,Pagamento
2024-07-16,Mdias,Entrada,Outros Recebimentos,44237,PIX,Recebimento
2024-01-06,Papaya,Entrada,Antecipação,36643,Cartão,Recebimento
2024-10-05,Zov,Entrada,Antecipação,19507,Cartão,Recebimento
2024-07-13,Papaya,Saída,Fornecedor,33194,PIX,Pagamento
2024-08-14,Zov,Entrada,Recebimento Clientes,17774,Cartão,Recebimento
2024-01-03,Zov,Entrada,Recebimento Clientes,39895,Boleto,Recebimento
2024-06-13,Zov,Entrada,Recebimento Clientes,21802,Boleto,Recebimento
2024-07-03,Zov,Entrada,Antecipação,20628,Cartão,Recebimento
2024-05-09,Mdias,Entrada,Outros Recebimentos,40695,TED,Recebimento
2024-09-16,Zov,Entrada,Outros Recebimentos,24455,Boleto,Recebimento
2024-02-07,Papaya,Entrada,Recebimento Clientes,49799,PIX,Recebimento
2024-08-04,Mdias,Entrada,Outros Recebimentos,42785,TED,Recebimento
2024-02-02,Mdias,Entrada,Antecipação,47256,TED,Recebimento
2024-03-15,Zov,Saída,Impostos,8376,PIX,Pagamento
2024-08-22,Papaya,Entrada,Outros Recebimentos,30067,Dinheiro,Recebimento
2024-05-14,Mdias,Entrada,Outros Recebimentos,35312,PIX,Recebimento
2024-03-28,Mdias,Entrada,Antecipação,12882,PIX,Recebimento
2024-10-18,Papaya,Saída,Folha de Pagamento,18586,PIX,Pagamento
2024-02-11,Papaya,Saída,Fornecedor,34795,Dinheiro,Pagamento
2024-03-01,Papaya,Entrada,Outros Recebimentos,50131,PIX,Recebimento
2024-06-27,Zov,Entrada,Recebimento Clientes,39623,Boleto,Recebimento
2024-05-20,Zov,Saída,Operacional,7366,TED,Pagamento
2024-10-28,Mdias,Entrada,Recebimento Clientes,29453,Cartão,Recebimento
2024-09-07,Mdias,Saída,Fornecedor,31154,Boleto,Pagamento
2024-10-01,Papaya,Saída,Marketing,13215,Cartão,Pagamento
2024-11-24,Papaya,Saída,Marketing,36599,TED,Pagamento
2024-09-19,Mdias,Saída,Marketing,28852,Cartão,Pagamento
2024-08-28,Mdias,Saída,Folha de Pagamento,39280,Dinheiro,Pagamento
2024-05-01,Mdias,Entrada,Recebimento Clientes,29985,Dinheiro,Recebimento
2024-08-09,Mdias,Saída,Marketing,30969,TED,Pagamento
2024-03-14,Mdias,Entrada,Outros Recebimentos,27259,Boleto,Recebimento
2024-09-05,Mdias,Saída,Folha de Pagamento,32589,TED,Pagamento
2024-05-10,Papaya,Entrada,Outros Recebimentos,8317,Boleto,Recebimento
2024-05-02,Papaya,Saída,Fornecedor,13847,Cartão,Pagamento
2024-10-20,Papaya,Entrada,Recebimento Clientes,7640,Boleto,Recebimento
2024-12-26,Papaya,Saída,Folha de Pagamento,33998,TED,Pagamento
2024-07-15,Mdias,Entrada,Outros Recebimentos,3891,Dinheiro,Recebimento
2024-12-20,Mdias,Entrada,Recebimento Clientes,47309,TED,Recebimento
2024-11-23,Mdias,Saída,Fornecedor,1970,Boleto,Pagamento
2024-03-05,Papaya,Saída,Folha de Pagamento,17081,Dinheiro,Pagamento
2024-02-18,Zov,Entrada,Outros Recebimentos,20415,PIX,Recebimento
2024-07-21,Papaya,Saída,Impostos,36231,PIX,Pagamento
2024-09-07,Papaya,Saída,Impostos,24970,Cartão,Pagamento
2024-04-11,Papaya,Entrada,Antecipação,7183,Cartão,Recebimento
2024-09-26,Zov,Saída,Fornecedor,9564,TED,Pagamento
2024-05-06,Mdias,Entrada,Recebimento Clientes,42784,Cartão,Recebimento
2024-04-26,Papaya,Saída,Fornecedor,24899,Dinheiro,Pagamento
2024-05-06,Zov,Entrada,Recebimento Clientes,23651,PIX,Recebimento
2024-01-03,Zov,Saída,Operacional,32248,Boleto,Pagamento
2024-10-24,Mdias,Saída,Fornecedor,2948,Dinheiro,Pagamento
2024-10-09,Mdias,Entrada,Outros Recebimentos,50354,Boleto,Recebimento
2024-01-19,Zov,Saída,Operacional,33520,PIX,Pagamento
